ts_epoch,ts_iso,mode,profile_id,profile_name,raw_present,filt_occupied,moving,stationary,lux,lux_smooth,moving_age_ms,moving_events,sensor_age_s,move_dist,move_energy,still_dist,still_energy,sensor_seq,confirm_count,filter_stage,lamp_is_off,lamp_level,lamp_temp_dtr,lamp_temp_dtr1,cct_kelvin,runtime_s,action,reason,rationale,user_text,circadian_phase,weather_context,brightness_reasoning,target_lux,brightness_base_pct,weather_brightness_adjust_pct
1775918681.555,2026-04-11T16:44:41,ai,participant-01,Participant 01,True,True,True,True,133.3,133.6,232,717,0.233,131,84,130,100,13253,,,False,67,207,0,4831,4710.5,,,,,,,,,,
1775918686.574,2026-04-11T16:44:46,ai,participant-01,Participant 01,True,True,False,True,133.3,132.5,5251,717,0.251,87,0,87,100,13258,,,False,67,207,0,4831,4715.6,,,,,,,,,,
1775918691.591,2026-04-11T16:44:51,ai,participant-01,Participant 01,True,True,False,True,133.3,133.4,1268,718,0.268,89,0,89,100,13263,,,False,67,207,0,4831,4720.6,,,,,,,,,,
1775918696.608,2026-04-11T16:44:56,ai,participant-01,Participant 01,True,True,True,True,133.3,133.4,285,720,0.286,78,75,146,100,13268,,,False,67,207,0,4831,4725.6,,,,,,,,,,
1775918701.628,2026-04-11T16:45:01,ai,participant-01,Participant 01,True,True,False,True,133.3,133.5,3305,720,0.305,72,0,72,100,13273,,,False,67,207,0,4831,4730.6,,,,,,,,,,
1775918706.649,2026-04-11T16:45:06,ai,participant-01,Participant 01,True,True,True,True,133.3,133.4,326,722,0.327,75,100,79,100,13278,,,False,67,207,0,4831,4735.6,,,,,,,,,,
1775918711.668,2026-04-11T16:45:11,ai,participant-01,Participant 01,True,True,False,True,133.3,133.3,1346,723,0.347,90,0,90,100,13283,,,False,67,207,0,4831,4740.7,,,,,,,,,,
1775918716.684,2026-04-11T16:45:16,ai,participant-01,Participant 01,True,True,True,True,133.3,133.3,363,724,0.363,83,100,78,100,13288,,,False,67,207,0,4831,4745.7,,,,,,,,,,
1775918721.702,2026-04-11T16:45:21,ai,participant-01,Participant 01,True,True,False,True,133.3,133.3,1381,725,0.382,79,0,79,100,13293,,,False,67,207,0,4831,4750.7,,,,,,,,,,
1775918726.719,2026-04-11T16:45:26,ai,participant-01,Participant 01,True,True,True,True,133.3,133.3,398,726,0.399,79,52,93,100,13298,,,False,67,207,0,4831,4755.7,,,,,,,,,,
1775918731.738,2026-04-11T16:45:31,ai,participant-01,Participant 01,True,True,True,True,133.3,133.3,417,727,0.418,93,34,91,100,13303,,,False,67,207,0,4831,4760.7,,,,,,,,,,
1775918736.756,2026-04-11T16:45:36,ai,participant-01,Participant 01,True,True,False,True,133.3,133.3,4434,727,0.435,75,0,75,100,13308,,,False,67,207,0,4831,4765.7,,,,,,,,,,
1775918741.774,2026-04-11T16:45:41,ai,participant-01,Participant 01,True,True,True,True,133.3,133.3,453,728,0.453,91,100,150,100,13313,,,False,67,207,0,4831,4770.8,,,,,,,,,,
1775918746.792,2026-04-11T16:45:46,ai,participant-01,Participant 01,True,True,True,True,133.3,133.3,471,729,0.472,80,60,72,100,13318,,,False,67,207,0,4831,4775.8,,,,,,,,,,
1775918751.812,2026-04-11T16:45:51,ai,participant-01,Participant 01,True,True,False,True,133.3,133.3,1491,730,0.492,91,0,91,100,13323,,,False,67,207,0,4831,4780.8,,,,,,,,,,
1775918756.83,2026-04-11T16:45:56,ai,participant-01,Participant 01,True,True,False,True,133.3,133.3,3508,731,0.51,107,0,107,100,13328,,,False,67,207,0,4831,4785.8,,,,,,,,,,
1775918761.848,2026-04-11T16:46:01,ai,participant-01,Participant 01,True,True,False,True,132.5,133.1,1528,732,0.528,106,0,106,100,13333,,,False,67,207,0,4831,4790.8,,,,,,,,,,
1775918766.866,2026-04-11T16:46:06,ai,participant-01,Participant 01,True,True,False,True,128.3,131.6,2545,734,0.546,85,0,85,100,13338,,,False,67,207,0,4831,4795.9,,,,,,,,,,
1775918771.883,2026-04-11T16:46:11,ai,participant-01,Participant 01,True,True,True,True,133.3,132.5,564,736,0.564,84,80,97,100,13343,,,False,67,207,0,4831,4800.9,,,,,,,,,,
1775918776.9,2026-04-11T16:46:16,ai,participant-01,Participant 01,True,True,False,True,127.5,129.7,2580,737,0.58,92,0,92,100,13348,,,False,67,207,0,4831,4805.9,,,,,,,,,,
1775918781.917,2026-04-11T16:46:21,ai,participant-01,Participant 01,True,True,False,True,126.7,127.2,1596,739,0.597,76,0,76,100,13353,,,False,67,207,0,4831,4810.9,,,,,,,,,,
1775918786.935,2026-04-11T16:46:26,ai,participant-01,Participant 01,True,True,False,True,126.7,126.8,4615,740,0.615,74,0,74,100,13358,,,False,67,207,0,4831,4815.9,,,,,,,,,,
1775918791.953,2026-04-11T16:46:31,ai,participant-01,Participant 01,True,True,False,True,126.7,126.7,2632,741,0.633,80,0,80,100,13363,,,False,67,207,0,4831,4820.9,,,,,,,,,,
1775918796.971,2026-04-11T16:46:36,ai,participant-01,Participant 01,True,True,False,True,126.7,126.7,1651,742,0.651,76,0,76,100,13368,,,False,67,207,0,4831,4826.0,,,,,,,,,,
1775918801.986,2026-04-11T16:46:41,ai,participant-01,Participant 01,True,True,False,True,125.0,125.8,1667,743,0.668,0,0,150,100,13373,,,False,67,207,0,4831,4831.0,,,,,,,,,,
1775918807.004,2026-04-11T16:46:47,ai,participant-01,Participant 01,True,True,False,True,125.8,128.1,6685,743,0.685,74,0,74,100,13378,,,False,67,207,0,4831,4836.0,,,,,,,,,,
1775918812.022,2026-04-11T16:46:52,ai,participant-01,Participant 01,True,True,True,True,140.0,135.8,704,744,0.704,77,100,96,100,13383,,,False,67,207,0,4831,4841.0,,,,,,,,,,
1775918817.041,2026-04-11T16:46:57,ai,participant-01,Participant 01,True,True,True,True,140.8,139.5,723,745,0.723,80,46,85,100,13388,,,False,67,207,0,4831,4846.0,,,,,,,,,,
1775918822.058,2026-04-11T16:47:02,ai,participant-01,Participant 01,True,True,False,True,140.8,140.6,4740,745,0.74,78,0,78,100,13393,,,False,67,207,0,4831,4851.0,,,,,,,,,,
1775918827.076,2026-04-11T16:47:07,ai,participant-01,Participant 01,True,True,False,True,140.8,140.8,1756,746,0.757,77,0,77,100,13398,,,False,67,207,0,4831,4856.1,,,,,,,,,,
1775918832.11,2026-04-11T16:47:12,ai,participant-01,Participant 01,True,True,False,True,140.8,140.8,2791,748,0.791,71,0,71,100,13403,,,False,67,207,0,4831,4861.1,,,,,,,,,,
1775918837.129,2026-04-11T16:47:17,ai,participant-01,Participant 01,True,True,False,True,140.8,141.4,7811,748,0.811,77,0,77,98,13408,,,False,67,207,0,4831,4866.1,,,,,,,,,,
1775918842.146,2026-04-11T16:47:22,ai,participant-01,Participant 01,True,True,False,True,140.0,140.3,1826,749,0.828,86,0,86,100,13413,,,False,67,207,0,4831,4871.1,,,,,,,,,,
1775918847.163,2026-04-11T16:47:27,ai,participant-01,Participant 01,True,True,True,True,140.0,140.0,846,750,0.847,80,80,92,100,13418,,,False,67,207,0,4831,4876.2,,,,,,,,,,
1775918852.183,2026-04-11T16:47:32,ai,participant-01,Participant 01,True,True,False,True,140.0,140.0,3866,750,0.866,75,0,75,100,13423,,,False,67,207,0,4831,4881.2,,,,,,,,,,
1775918857.225,2026-04-11T16:47:37,ai,participant-01,Participant 01,True,True,False,True,140.0,140.0,3908,751,0.908,83,0,83,100,13428,,,False,67,207,0,4831,4886.2,,,,,,,,,,
1775918862.25,2026-04-11T16:47:42,ai,participant-01,Participant 01,True,True,False,True,140.0,140.0,8933,751,0.933,79,0,79,100,13433,,,False,67,207,0,4831,4891.2,,,,,,,,,,
1775918867.275,2026-04-11T16:47:47,ai,participant-01,Participant 01,True,True,False,True,140.0,139.8,1957,752,0.958,82,0,82,100,13438,,,False,67,207,0,4831,4896.3,,,,,,,,,,
1775918872.293,2026-04-11T16:47:52,ai,participant-01,Participant 01,True,True,False,True,140.0,140.0,1976,753,0.976,85,0,85,100,13443,,,False,168,207,0,4831,4901.3,,,,,,,,,,
1775918873.678,2026-04-11T16:47:53,ai,participant-01,Participant 01,True,True,False,True,327.5,235.6,3361,753,0.362,81,0,81,100,13445,,,False,168,207,0,4831,4902.6,set_brightness_pct(66); brightness_feedback(confirmed),adaptive_eval,"Afternoon transition (16:47), Clouds, 14C (lux: cloudy), moderate ambient (140 lux). Brightness 66% because afternoon transition target is 373 lux, ambient is 140 lux, circadian base is 62%, preferences reduced 0%, clouds weather added 4%. Neutral 4737K. CCT 4737K aligns with circadian afternoon transition target (4737K) - gradually warming as the day winds down [typical at this hour: 53% brightness, 4948K] Brightness feedback: confirmed lux_smooth 140.0 -> 235.6.",,afternoon transition,"Clouds, 14C (lux: cloudy)","Brightness 66% because afternoon transition target is 373 lux, ambient is 140 lux, circadian base is 62%, preferences reduced 0%, clouds weather added 4%.",373.0,62.5,4.0
1775918877.312,2026-04-11T16:47:57,ai,participant-01,Participant 01,True,True,False,True,315.8,292.5,6995,753,0.995,76,0,76,100,13448,,,False,168,207,0,4831,4906.3,,,,,,,,,,
1775918882.333,2026-04-11T16:48:02,ai,participant-01,Participant 01,True,True,False,True,315.8,313.1,5015,754,0.017,89,0,89,100,13454,,,False,168,207,0,4831,4911.3,,,,,,,,,,
1775918887.351,2026-04-11T16:48:07,ai,participant-01,Participant 01,True,True,False,True,315.8,315.4,10033,754,0.034,72,0,72,100,13459,,,False,168,207,0,4831,4916.3,,,,,,,,,,
1775918892.37,2026-04-11T16:48:12,ai,participant-01,Participant 01,True,True,False,True,315.8,315.8,15052,754,0.054,72,0,72,47,13464,,,False,168,207,0,4831,4921.4,,,,,,,,,,
1775918897.387,2026-04-11T16:48:17,ai,participant-01,Participant 01,True,True,True,True,329.2,323.1,70,756,0.071,0,42,91,100,13469,,,False,168,207,0,4831,4926.4,,,,,,,,,,
1775918902.41,2026-04-11T16:48:22,ai,participant-01,Participant 01,True,True,False,True,329.2,328.1,1094,757,0.094,88,0,88,100,13474,,,False,168,207,0,4831,4931.4,,,,,,,,,,
1775918907.435,2026-04-11T16:48:27,ai,participant-01,Participant 01,True,True,False,True,329.2,329.0,6120,757,0.12,79,0,79,100,13479,,,False,168,207,0,4831,4936.4,,,,,,,,,,
1775918912.451,2026-04-11T16:48:32,ai,participant-01,Participant 01,True,True,False,True,329.2,329.1,11136,757,0.136,82,0,82,100,13484,,,False,168,207,0,4831,4941.4,,,,,,,,,,
1775918917.47,2026-04-11T16:48:37,ai,participant-01,Participant 01,True,True,False,True,329.2,329.2,3153,758,0.154,72,0,72,100,13489,,,False,168,207,0,4831,4946.5,,,,,,,,,,
1775918922.487,2026-04-11T16:48:42,ai,participant-01,Participant 01,True,True,False,True,329.2,329.1,8170,758,0.171,91,0,91,100,13494,,,False,168,207,0,4831,4951.5,,,,,,,,,,
1775918927.506,2026-04-11T16:48:47,ai,participant-01,Participant 01,True,True,False,True,329.2,329.0,1189,759,0.19,91,0,91,100,13499,,,False,168,207,0,4831,4956.5,,,,,,,,,,
1775918932.536,2026-04-11T16:48:52,ai,participant-01,Participant 01,True,True,True,True,320.8,323.8,221,761,0.222,90,75,83,100,13504,,,False,168,207,0,4831,4961.5,,,,,,,,,,
1775918937.563,2026-04-11T16:48:57,ai,participant-01,Participant 01,True,True,False,True,320.8,323.0,2248,761,0.249,81,0,81,100,13509,,,False,168,207,0,4831,4966.6,,,,,,,,,,
1775918942.582,2026-04-11T16:49:02,ai,participant-01,Participant 01,True,True,True,True,320.8,320.2,268,763,0.268,83,85,111,100,13514,,,False,168,207,0,4831,4971.6,,,,,,,,,,
1775918947.599,2026-04-11T16:49:07,ai,participant-01,Participant 01,True,True,True,True,327.5,326.0,283,764,0.284,87,40,87,100,13519,,,False,168,207,0,4831,4976.6,,,,,,,,,,
1775918952.615,2026-04-11T16:49:12,ai,participant-01,Participant 01,True,True,True,True,326.7,326.9,300,765,0.301,77,75,99,100,13524,,,False,168,207,0,4831,4981.6,,,,,,,,,,
1775918957.635,2026-04-11T16:49:17,ai,participant-01,Participant 01,True,True,True,True,327.5,327.4,320,767,0.321,82,100,85,100,13529,,,False,168,207,0,4831,4986.6,,,,,,,,,,
1775918962.653,2026-04-11T16:49:22,ai,participant-01,Participant 01,True,True,True,True,327.5,327.5,338,768,0.338,90,39,90,99,13534,,,False,168,207,0,4831,4991.6,,,,,,,,,,
1775918967.671,2026-04-11T16:49:27,ai,participant-01,Participant 01,True,True,False,True,327.5,327.5,3356,768,0.357,75,0,75,100,13539,,,False,168,207,0,4831,4996.7,,,,,,,,,,
1775918972.69,2026-04-11T16:49:32,ai,participant-01,Participant 01,False,True,False,True,326.7,326.9,4375,769,0.375,78,0,78,0,13544,,,False,168,207,0,4831,5001.7,,,,,,,,,,
1775918977.713,2026-04-11T16:49:37,ai,participant-01,Participant 01,True,True,False,True,328.3,328.0,1399,770,0.398,77,0,77,100,13549,,,False,168,207,0,4831,5006.7,,,,,,,,,,
1775918982.73,2026-04-11T16:49:42,ai,participant-01,Participant 01,True,True,False,True,328.3,328.3,6416,770,0.418,75,0,75,100,13554,,,False,168,207,0,4831,5011.7,,,,,,,,,,
1775918987.749,2026-04-11T16:49:47,ai,participant-01,Participant 01,True,True,True,True,328.3,328.3,435,771,0.436,89,100,150,100,13559,,,False,168,207,0,4831,5016.7,,,,,,,,,,
1775918992.77,2026-04-11T16:49:52,ai,participant-01,Participant 01,True,True,True,True,317.5,322.3,457,772,0.457,80,100,81,100,13564,,,False,168,207,0,4831,5021.8,,,,,,,,,,
1775918997.788,2026-04-11T16:49:57,ai,participant-01,Participant 01,True,True,True,True,310.8,316.3,475,773,0.475,79,63,80,100,13569,,,False,168,207,0,4831,5026.8,,,,,,,,,,
1775919002.806,2026-04-11T16:50:02,ai,participant-01,Participant 01,True,True,True,True,317.5,317.3,493,774,0.494,75,57,76,100,13574,,,False,168,207,0,4831,5031.8,,,,,,,,,,
1775919007.824,2026-04-11T16:50:07,ai,participant-01,Participant 01,True,True,True,True,317.5,317.5,511,774,0.511,83,100,79,100,13579,,,False,168,207,0,4831,5036.8,,,,,,,,,,
1775919012.842,2026-04-11T16:50:12,ai,participant-01,Participant 01,True,True,True,True,317.5,317.5,528,776,0.529,79,82,79,100,13584,,,False,168,207,0,4831,5041.8,,,,,,,,,,
1775919017.859,2026-04-11T16:50:17,ai,participant-01,Participant 01,True,True,True,True,317.5,317.5,546,778,0.547,80,100,75,100,13589,,,False,168,207,0,4831,5046.9,,,,,,,,,,
1775919022.876,2026-04-11T16:50:22,ai,participant-01,Participant 01,True,True,False,True,317.5,317.6,1562,779,0.564,83,0,83,100,13594,,,False,168,207,0,4831,5051.9,,,,,,,,,,
1775919027.892,2026-04-11T16:50:27,ai,participant-01,Participant 01,True,True,False,True,316.7,317.1,2578,780,0.58,83,0,83,100,13599,,,False,168,207,0,4831,5056.9,,,,,,,,,,
1775919032.911,2026-04-11T16:50:32,ai,participant-01,Participant 01,True,True,True,True,327.5,320.6,598,781,0.598,91,88,82,100,13604,,,False,168,207,0,4831,5061.9,,,,,,,,,,
1775919037.931,2026-04-11T16:50:37,ai,participant-01,Participant 01,True,True,False,True,327.5,325.1,5618,781,0.618,83,0,83,81,13609,,,False,168,207,0,4831,5066.9,,,,,,,,,,
1775919043.008,2026-04-11T16:50:43,ai,participant-01,Participant 01,True,True,False,True,325.0,326.1,10695,781,0.694,141,0,141,100,13614,,,False,168,207,0,4831,5072.0,,,,,,,,,,
1775919048.027,2026-04-11T16:50:48,ai,participant-01,Participant 01,True,True,False,True,314.2,316.5,1714,782,0.715,77,0,77,100,13619,,,False,168,207,0,4831,5077.0,,,,,,,,,,
1775919053.049,2026-04-11T16:50:53,ai,participant-01,Participant 01,True,True,True,True,325.8,322.1,736,784,0.737,84,58,88,100,13624,,,False,168,207,0,4831,5082.0,,,,,,,,,,
1775919058.068,2026-04-11T16:50:58,ai,participant-01,Participant 01,True,True,False,True,325.8,325.2,3756,784,0.756,79,0,79,100,13629,,,False,168,207,0,4831,5087.1,,,,,,,,,,
1775919063.088,2026-04-11T16:51:03,ai,participant-01,Participant 01,True,True,False,True,326.7,326.2,2775,785,0.776,79,0,79,100,13634,,,False,168,207,0,4831,5092.1,,,,,,,,,,
1775919068.105,2026-04-11T16:51:08,ai,participant-01,Participant 01,True,True,False,True,325.8,326.0,7792,785,0.794,76,0,76,100,13639,,,False,168,207,0,4831,5097.1,,,,,,,,,,
1775919073.121,2026-04-11T16:51:13,ai,participant-01,Participant 01,True,True,False,True,324.2,325.4,2809,786,0.811,80,0,80,100,13644,,,False,168,207,0,4831,5102.1,,,,,,,,,,
1775919078.138,2026-04-11T16:51:18,ai,participant-01,Participant 01,True,True,True,True,327.5,326.9,827,788,0.828,106,38,85,100,13649,,,False,168,207,0,4831,5107.1,,,,,,,,,,
1775919083.158,2026-04-11T16:51:23,ai,participant-01,Participant 01,False,True,False,True,327.5,326.9,3846,788,0.847,73,0,73,0,13654,,,False,168,207,0,4831,5112.1,,,,,,,,,,
1775919088.176,2026-04-11T16:51:28,ai,participant-01,Participant 01,True,True,False,True,325.0,325.4,2866,789,0.867,72,0,72,100,13659,,,False,168,207,0,4831,5117.2,,,,,,,,,,
1775919093.197,2026-04-11T16:51:33,ai,participant-01,Participant 01,True,True,False,True,325.8,325.6,7886,789,0.886,72,0,72,100,13664,,,False,168,207,0,4831,5122.2,,,,,,,,,,
1775919098.215,2026-04-11T16:51:38,ai,participant-01,Participant 01,True,True,False,True,326.7,325.9,1904,790,0.905,95,0,95,100,13669,,,False,168,207,0,4831,5127.2,,,,,,,,,,
1775919103.233,2026-04-11T16:51:43,ai,participant-01,Participant 01,True,True,False,True,326.7,326.5,3922,791,0.923,77,0,77,100,13674,,,False,168,207,0,4831,5132.2,,,,,,,,,,
1775919108.252,2026-04-11T16:51:48,ai,participant-01,Participant 01,True,True,False,True,326.7,326.6,2942,792,0.942,0,0,150,100,13679,,,False,168,207,0,4831,5137.2,,,,,,,,,,
1775919113.273,2026-04-11T16:51:53,ai,participant-01,Participant 01,True,True,True,True,326.7,326.7,963,793,0.963,84,40,79,100,13684,,,False,168,207,0,4831,5142.3,,,,,,,,,,
1775919118.292,2026-04-11T16:51:58,ai,participant-01,Participant 01,True,True,False,True,325.8,326.2,2981,794,0.981,128,0,128,100,13689,,,False,168,207,0,4831,5147.3,,,,,,,,,,
1775919123.312,2026-04-11T16:52:03,ai,participant-01,Participant 01,True,True,False,True,325.0,325.3,1002,795,0.002,91,0,91,100,13695,,,False,168,207,0,4831,5152.3,,,,,,,,,,
1775919128.339,2026-04-11T16:52:08,ai,participant-01,Participant 01,True,True,True,True,311.7,316.4,28,796,0.029,127,100,79,100,13700,,,False,168,207,0,4831,5157.3,,,,,,,,,,
1775919133.36,2026-04-11T16:52:13,ai,participant-01,Participant 01,True,True,True,True,310.8,311.8,50,796,0.051,93,31,82,100,13705,,,False,168,207,0,4831,5162.4,,,,,,,,,,
1775919138.378,2026-04-11T16:52:18,ai,participant-01,Participant 01,True,True,True,True,314.2,312.6,68,797,0.069,123,100,135,100,13710,,,False,168,207,0,4831,5167.4,,,,,,,,,,
1775919143.395,2026-04-11T16:52:23,ai,participant-01,Participant 01,True,True,True,True,315.0,314.7,85,797,0.085,89,77,89,100,13715,,,False,168,207,0,4831,5172.4,,,,,,,,,,
1775919148.414,2026-04-11T16:52:28,ai,participant-01,Participant 01,True,True,True,True,315.8,315.6,104,798,0.105,82,83,75,100,13720,,,False,168,207,0,4831,5177.4,,,,,,,,,,
1775919153.433,2026-04-11T16:52:33,ai,participant-01,Participant 01,True,True,True,True,315.8,314.7,123,798,0.124,103,36,80,100,13725,,,False,168,207,0,4831,5182.4,,,,,,,,,,
1775919158.45,2026-04-11T16:52:38,ai,participant-01,Participant 01,True,True,True,True,317.5,319.3,141,799,0.142,81,38,86,100,13730,,,False,168,207,0,4831,5187.4,,,,,,,,,,
1775919163.469,2026-04-11T16:52:43,ai,participant-01,Participant 01,True,True,True,True,315.0,316.9,160,800,0.161,79,77,103,100,13735,,,False,168,207,0,4831,5192.5,,,,,,,,,,
1775919168.488,2026-04-11T16:52:48,ai,participant-01,Participant 01,True,True,True,True,315.0,315.3,180,801,0.18,84,100,97,100,13740,,,False,168,207,0,4831,5197.5,,,,,,,,,,
1775919173.508,2026-04-11T16:52:53,ai,participant-01,Participant 01,True,True,True,True,127.5,258.1,200,801,0.2,111,100,80,100,13745,,,False,65,213,0,4695,5202.5,,,,,,,,,,
1775919174.58,2026-04-11T16:52:54,ai,participant-01,Participant 01,True,True,True,True,128.3,219.2,272,801,0.273,93,65,142,100,13746,,,False,65,213,0,4695,5203.5,set_cct(4684K); set_brightness_pct(26); brightness_feedback(confirmed),adaptive_eval,"Afternoon transition (16:52), Clouds, 14C (lux: clear), bright ambient (315 lux). Brightness 26% because afternoon transition target is 368 lux, ambient is 315 lux, circadian base is 14%, preferences added 9%, clouds weather added 2%. Neutral 4684K. CCT 4684K aligns with circadian afternoon transition target (4684K) - gradually warming as the day winds down [typical at this hour: 55% brightness, 4924K] Brightness feedback: confirmed lux_smooth 315.1 -> 219.2.",,afternoon transition,"Clouds, 14C (lux: clear)","Brightness 26% because afternoon transition target is 368 lux, ambient is 315 lux, circadian base is 14%, preferences added 9%, clouds weather added 2%.",368.0,14.4,2.0
1775919178.546,2026-04-11T16:52:58,ai,participant-01,Participant 01,True,True,True,True,129.2,151.4,238,803,0.238,102,31,99,100,13750,,,False,65,213,0,4695,5207.5,,,,,,,,,,
1775919183.563,2026-04-11T16:53:03,ai,participant-01,Participant 01,True,True,False,True,129.2,132.7,2256,804,0.256,146,0,146,100,13755,,,False,65,213,0,4695,5212.6,,,,,,,,,,
1775919188.581,2026-04-11T16:53:08,ai,participant-01,Participant 01,True,True,True,True,125.8,128.6,272,805,0.272,84,77,84,100,13760,,,False,65,213,0,4695,5217.6,,,,,,,,,,
1775919193.597,2026-04-11T16:53:13,ai,participant-01,Participant 01,True,True,True,True,126.7,126.7,288,806,0.289,79,100,111,100,13765,,,False,65,213,0,4695,5222.6,,,,,,,,,,
1775919198.623,2026-04-11T16:53:18,ai,participant-01,Participant 01,True,True,False,True,136.7,130.0,2315,806,0.315,86,0,86,100,13770,,,False,65,213,0,4695,5227.6,,,,,,,,,,
1775919203.639,2026-04-11T16:53:23,ai,participant-01,Participant 01,True,True,True,True,136.7,135.5,332,807,0.332,138,81,91,100,13775,,,False,65,213,0,4695,5232.6,,,,,,,,,,
1775919208.658,2026-04-11T16:53:28,ai,participant-01,Participant 01,True,True,False,True,137.5,137.1,3350,807,0.35,77,0,77,100,13780,,,False,65,213,0,4695,5237.6,,,,,,,,,,
1775919213.675,2026-04-11T16:53:33,ai,participant-01,Participant 01,True,True,False,True,137.5,137.1,8367,807,0.368,77,0,77,74,13785,,,False,65,213,0,4695,5242.7,,,,,,,,,,
1775919218.697,2026-04-11T16:53:38,ai,participant-01,Participant 01,True,True,True,True,123.3,131.9,391,808,0.391,76,37,77,100,13790,,,False,65,213,0,4695,5247.7,,,,,,,,,,
1775919223.715,2026-04-11T16:53:43,ai,participant-01,Participant 01,True,True,False,True,127.5,132.4,4408,808,0.408,90,0,90,100,13795,,,False,65,213,0,4695,5252.7,,,,,,,,,,
1775919228.742,2026-04-11T16:53:48,ai,participant-01,Participant 01,True,True,True,True,136.7,136.0,436,809,0.436,140,62,81,100,13800,,,False,65,213,0,4695,5257.7,,,,,,,,,,
1775919233.761,2026-04-11T16:53:53,ai,participant-01,Participant 01,True,True,True,True,124.2,130.0,454,810,0.454,76,55,78,100,13805,,,False,65,213,0,4695,5262.8,,,,,,,,,,
1775919238.78,2026-04-11T16:53:58,ai,participant-01,Participant 01,True,True,False,True,129.2,128.6,1472,811,0.474,147,0,147,100,13810,,,False,65,213,0,4695,5267.8,,,,,,,,,,
1775919243.798,2026-04-11T16:54:03,ai,participant-01,Participant 01,True,True,False,True,129.2,129.1,6490,811,0.491,90,0,90,100,13815,,,False,65,213,0,4695,5272.8,,,,,,,,,,
1775919248.826,2026-04-11T16:54:08,ai,participant-01,Participant 01,True,True,False,True,130.8,130.1,1519,813,0.52,75,0,75,100,13820,,,False,65,213,0,4695,5277.8,,,,,,,,,,
1775919253.845,2026-04-11T16:54:13,ai,participant-01,Participant 01,True,True,True,True,129.2,129.8,539,814,0.539,81,44,141,100,13825,,,False,65,213,0,4695,5282.8,,,,,,,,,,
1775919258.862,2026-04-11T16:54:18,ai,participant-01,Participant 01,True,True,False,True,129.2,129.7,1556,815,0.557,145,0,145,100,13830,,,False,65,213,0,4695,5287.9,,,,,,,,,,
1775919263.879,2026-04-11T16:54:23,ai,participant-01,Participant 01,True,True,True,True,130.0,129.8,574,817,0.574,111,40,87,100,13835,,,False,65,213,0,4695,5292.9,,,,,,,,,,
1775919268.899,2026-04-11T16:54:28,ai,participant-01,Participant 01,True,True,True,True,130.0,130.0,592,818,0.593,75,39,87,100,13840,,,False,65,213,0,4695,5297.9,,,,,,,,,,
1775919273.918,2026-04-11T16:54:33,ai,participant-01,Participant 01,True,True,False,True,130.0,130.0,1612,819,0.613,98,0,98,100,13845,,,False,65,213,0,4695,5302.9,,,,,,,,,,
1775919278.941,2026-04-11T16:54:38,ai,participant-01,Participant 01,True,True,False,True,141.7,139.7,2636,820,0.636,89,0,89,100,13850,,,False,65,213,0,4695,5307.9,,,,,,,,,,
1775919283.959,2026-04-11T16:54:43,ai,participant-01,Participant 01,True,True,False,True,141.7,141.3,4654,821,0.655,80,0,80,100,13855,,,False,65,213,0,4695,5313.0,,,,,,,,,,
1775919288.982,2026-04-11T16:54:48,ai,participant-01,Participant 01,True,True,False,True,130.8,138.4,9676,821,0.677,74,0,74,100,13860,,,False,65,213,0,4695,5318.0,,,,,,,,,,
1775919294.002,2026-04-11T16:54:54,ai,participant-01,Participant 01,True,True,False,True,141.7,136.6,3696,822,0.698,90,0,90,100,13865,,,False,65,213,0,4695,5323.0,,,,,,,,,,
1775919299.025,2026-04-11T16:54:59,ai,participant-01,Participant 01,True,True,False,True,137.5,135.7,8720,822,0.721,88,0,88,100,13870,,,False,65,213,0,4695,5328.0,,,,,,,,,,
1775919304.044,2026-04-11T16:55:04,ai,participant-01,Participant 01,True,True,False,True,136.7,136.1,13739,822,0.74,92,0,92,100,13875,,,False,65,213,0,4695,5333.0,,,,,,,,,,
1775919309.063,2026-04-11T16:55:09,ai,participant-01,Participant 01,True,True,True,True,133.3,135.0,758,823,0.759,82,65,79,100,13880,,,False,65,213,0,4695,5338.1,,,,,,,,,,
1775919314.081,2026-04-11T16:55:14,ai,participant-01,Participant 01,True,True,True,True,133.3,133.6,777,824,0.777,70,38,77,100,13885,,,False,65,213,0,4695,5343.1,,,,,,,,,,
1775919319.101,2026-04-11T16:55:19,ai,participant-01,Participant 01,True,True,False,True,130.8,131.4,1796,825,0.796,84,0,84,100,13890,,,False,65,213,0,4695,5348.1,,,,,,,,,,
1775919324.12,2026-04-11T16:55:24,ai,participant-01,Participant 01,True,True,False,True,130.8,131.0,3814,826,0.815,80,0,80,100,13895,,,False,65,213,0,4695,5353.1,,,,,,,,,,
1775919329.16,2026-04-11T16:55:29,ai,participant-01,Participant 01,True,True,True,True,126.7,127.6,855,828,0.856,85,99,84,100,13900,,,False,65,213,0,4695,5358.2,,,,,,,,,,
1775919334.179,2026-04-11T16:55:34,ai,participant-01,Participant 01,True,True,True,True,127.5,127.2,875,828,0.875,80,100,79,100,13905,,,False,65,213,0,4695,5363.2,,,,,,,,,,
1775919339.197,2026-04-11T16:55:39,ai,participant-01,Participant 01,True,True,False,True,125.8,129.9,1895,828,0.895,86,0,86,100,13910,,,False,65,213,0,4695,5368.2,,,,,,,,,,
